#{"t_start": 1765378660.2359, "env_id": "intersection-v0"}
r,l,t
2.45121,13,412.881609
-0.069828,10,413.148223
6.029972,13,413.570068
6.0,12,413.906897
15.205231,19,414.467846
19.0,19,415.09213
5.023224,13,415.358373
3.07633,12,415.845948
16.08852,18,416.469512
0.864577,12,416.752733
14.004093,22,417.429893
0.941839,12,417.860319
0.029687,12,418.186568
7.215285,17,418.717752
15.00637,21,419.445927
6.420028,12,419.779775
13.776018,19,420.21466
14.785785,20,420.737723
13.026628,26,421.650146
1.69333,14,422.026842
3.034797,10,422.298059
18.0,18,422.923276
0.094748,12,423.353719
15.815685,25,424.067722
2.389403,12,424.42208
3.605093,13,424.736849
12.667107,22,425.280366
6.0,11,425.655225
5.114065,15,425.994171
19.446021,21,426.520664
-0.40612,18,427.153442
5.030644,13,427.420176
5.0,11,427.658379
8.0,14,428.059053
4.0,10,428.305773
2.1921,22,428.883327
4.0,10,429.145032
16.016635,18,429.645276
17.526846,22,430.249124
20.0,20,430.775902
19.0,20,431.391898
2.792414,10,431.650094
19.0,20,432.18398
15.630271,21,432.776108
-0.861774,13,433.103749
0.854702,9,433.25537
18.0,18,433.651552
18.590984,22,434.377131
1.683089,14,434.784596
2.053145,10,435.208294
2.192069,10,435.456503
4.051093,12,435.792337
15.088525,17,436.103348
20.0,20,436.779254
0.457315,18,437.234627
19.019791,21,437.908377
4.158819,10,438.079904
2.420753,8,438.357132
14.340281,22,439.262745
8.046417,16,452.386476
17.016283,19,453.090844
5.420063,11,453.307345
13.46301,17,453.954555
2.0,8,454.289323
2.556671,13,454.745384
13.341052,22,455.693149
-0.297397,12,456.168031
4.700138,10,456.391211
19.0,19,456.818171
7.0,12,457.052387
3.227101,15,457.605395
0.865244,12,458.025871
4.0,10,458.273091
4.0,10,458.567703
3.891168,11,458.850939
14.216881,21,459.301294
14.031678,20,459.771244
3.0,9,460.044871
4.327091,14,460.355777
6.021125,14,460.702597
4.158819,10,460.910606
5.0,11,461.120173
18.0,18,461.669673
5.0,13,461.986452
18.0,18,462.665921
4.446078,11,462.922797
14.951567,19,463.579601
19.014827,21,464.280535
4.097107,12,464.619091
1.061823,19,465.109043
18.0,18,465.802254
8.0,13,466.205445
3.148081,12,466.43667
18.582846,22,467.143088
8.0,14,467.471356
7.0,13,467.739632
2.386775,13,467.981165
1.0,7,468.145338
19.013807,21,468.939994
21.0,21,469.596645
14.018821,23,470.389834
2.107705,12,470.657321
5.70006,11,470.927535
2.227815,14,471.511282
2.400192,13,471.932267
18.0,18,472.447707
1.296614,11,472.762984
-0.360809,11,472.975528
3.0,11,473.287612
5.0,11,473.639679
2.615702,12,473.979828
16.446021,18,474.584541
3.0,8,474.796995
3.0,10,475.0651
2.203253,11,475.302793
11.818886,21,476.072796
0.53858,16,476.547261
4.979842,14,476.871573
14.0,20,477.656259
7.0,13,478.02076
14.623951,20,478.64728
15.977796,22,479.352918
-1.204569,8,479.565083
7.0,13,479.956582
16.020469,23,480.682231
6.0,11,480.979971
13.047976,21,481.772398
14.274896,18,482.347704
16.581505,20,482.921185
8.0,14,483.299045
19.0,19,483.980983
2.751745,14,484.429374
15.746485,23,485.290306
2.606625,12,485.652321
-1.0,18,486.170783
