#{"t_start": 1765290655.4784973, "env_id": "merge-v0"}
r,l,t
29.42303,35,796.43942
30.600548,35,796.879112
28.701736,36,797.293915
28.835201,36,797.733733
28.939182,34,798.172439
20.330613,25,798.500879
28.158342,34,798.916667
30.790876,36,799.344743
28.418132,34,799.773067
30.510521,36,800.220171
28.307207,34,800.625942
30.398146,36,801.054232
28.924929,36,801.463428
29.445869,36,801.864085
30.41009,36,802.276908
30.599063,36,802.663553
26.354002,31,803.037714
30.128894,36,803.433505
28.095778,35,803.803114
28.366207,35,804.181589
30.284141,36,804.53675
28.673958,36,804.962962
26.090403,35,805.310526
28.168836,34,805.667843
30.839171,36,806.05379
30.462227,36,806.459664
30.145991,36,806.802319
30.182395,36,807.193758
29.206549,36,807.574915
29.423639,35,807.939518
30.604535,36,808.334947
30.406672,36,808.696126
30.794993,36,809.105318
29.53488,35,839.68504
28.689933,35,840.220564
29.260052,36,840.724725
30.124211,36,841.183557
28.998585,35,841.646512
23.080104,30,841.993212
25.45196,36,842.43362
28.42054,36,842.858537
30.047395,35,843.292331
28.256067,35,843.692217
23.253009,30,844.05196
30.128894,36,844.513246
30.594319,36,844.969063
24.977472,36,845.375752
30.267783,36,845.814014
28.734327,36,846.251765
30.680606,36,846.676495
29.993424,36,847.090452
30.660076,36,847.536224
31.017783,36,847.982623
29.21419,35,848.4189
29.878894,36,848.884575
30.906657,36,849.334294
29.311919,35,849.728709
25.847723,34,850.114687
31.101116,36,850.539976
29.739951,35,850.966232
29.517758,35,851.38299
30.462227,36,851.821535
28.694474,36,852.294414
25.262072,35,852.706735
30.517768,36,853.133896
30.771187,36,853.578957
30.007102,36,854.02059
26.25624,35,854.449488
29.973349,36,854.911305
29.609582,36,855.356583
28.92054,36,855.797597
25.753473,35,856.219693
30.351116,36,856.68977
30.517783,36,857.171318
29.207371,35,857.631579
28.165857,35,858.058836
28.980484,36,858.527751
30.23961,36,859.012808
29.202705,36,859.491289
30.12505,36,859.960217
29.478586,35,860.417097
27.351657,35,860.860745
29.318756,35,861.33011
28.640708,36,861.782454
20.798199,25,862.114316
28.58336,36,862.547275
28.555585,36,862.994587
30.03488,36,863.427332
29.096804,36,863.871995
28.361636,35,864.318123
26.632182,33,864.729696
20.426419,28,865.069655
30.156667,35,901.10602
30.395991,36,901.615653
30.604535,36,902.128783
29.915243,35,902.631227
29.234279,36,903.101088
30.378894,36,903.596084
30.604535,36,904.05546
28.342121,35,904.49317
30.843854,36,904.962898
29.990005,36,905.430574
28.956549,36,905.884866
28.331344,34,906.296233
30.406672,36,906.747763
30.256363,36,907.184401
29.487746,36,907.660347
29.152359,36,908.088196
29.195869,36,908.527447
29.269776,36,908.950826
29.591692,35,909.349105
26.061706,36,909.765023
30.823338,36,910.176796
26.281218,33,910.580878
25.283928,36,911.031726
28.536285,35,911.474542
30.579856,36,911.951951
29.965646,36,912.391528
30.073338,36,912.87369
28.976095,36,913.318329
29.576756,34,913.74556
29.095438,36,914.175268
29.574178,36,914.594499
30.10285,36,915.025398
30.707503,35,915.479147
30.872157,36,915.92892
25.737841,36,916.343965
30.267783,36,916.831659
29.032621,36,917.299875
29.138919,36,917.765177
28.448317,36,918.225413
30.038299,36,918.696735
26.853079,32,919.102217
28.881505,35,919.551751
30.79556,36,920.00329
28.432169,35,920.421529
30.720798,36,920.867804
24.978373,36,921.315159
29.279202,36,921.739781
30.240005,36,922.191612
24.956458,35,922.599883
30.184449,36,923.009625
26.078065,36,923.417811
29.199288,36,923.816092
30.490005,36,924.218916
29.059428,36,924.627846
29.373216,36,925.040055
30.54556,36,925.42867
26.089484,36,925.858915
28.979341,36,957.831097
30.173769,36,958.464963
30.812643,36,958.962381
28.583363,36,959.370798
29.275885,36,959.767386
29.558345,36,960.161203
28.233294,33,960.570777
28.793301,35,961.029538
29.121163,36,961.450326
29.06766,36,961.956106
29.330075,36,962.392962
29.599006,35,962.88006
29.390313,36,963.289311
31.031562,36,963.74891
30.158037,36,964.247759
28.99919,36,964.658482
30.517783,36,965.121734
28.715415,36,965.632104
30.378894,36,966.088698
30.767783,36,966.546611
30.017783,36,966.977113
30.297294,36,967.424404
29.234321,36,967.846729
30.269516,36,968.315713
30.51394,36,968.757209
30.406672,36,969.216197
30.240005,36,969.699126
30.184914,36,970.107445
31.01353,36,970.581163
28.837206,36,970.997365
31.182396,36,971.425755
30.788299,36,971.909114
28.993192,36,972.363129
30.488741,36,972.834309
28.729514,36,973.328941
27.837206,35,973.780684
29.159853,36,974.263465
29.103039,36,974.727813
29.373216,36,975.166705
29.956549,36,975.642004
28.809428,36,976.109328
30.489957,36,976.607882
29.260841,36,977.102145
29.119373,36,977.613174
30.632313,36,978.104018
30.656672,36,978.630945
29.123216,36,979.106489
30.851116,36,979.579201
29.547395,35,980.0477
23.669675,30,980.421887
28.995347,36,980.916711
25.67054,33,981.351966
30.378894,36,981.852365
29.225195,36,982.35763
30.41009,36,982.843014
24.503009,31,983.298654
25.378336,35,983.763507
30.465646,36,984.195211
29.728431,36,1014.040449
24.758504,30,1014.414728
20.316557,27,1014.765269
28.186373,35,1015.175746
29.827548,35,1015.570894
29.393732,36,1015.956508
29.083363,36,1016.354946
28.390708,36,1016.732548
30.898146,36,1017.117784
30.957645,36,1017.520346
28.897151,36,1017.877841
30.571143,36,1018.25536
28.812847,36,1018.623905
30.378894,36,1018.98425
30.823338,36,1019.354801
30.323338,36,1019.71785
30.29556,36,1020.058658
29.537829,36,1020.412906
28.31766,35,1020.735672
30.212227,36,1021.112759
28.450152,35,1021.475401
30.431132,35,1021.836994
30.642673,36,1022.203029
28.142762,35,1022.544739
30.94481,36,1022.94387
30.437868,36,1023.329101
29.147151,36,1023.663597
30.156672,36,1024.063721
30.656672,36,1024.435572
28.337206,36,1024.820191
31.04556,36,1025.53233
30.684449,36,1025.888662
30.819495,36,1026.267787
28.776968,36,1026.623296
30.517783,36,1027.005893
28.723748,35,1027.44516
28.539883,35,1027.838986
28.270676,35,1028.194023
30.184449,36,1028.641682
30.406672,36,1029.031874
29.235693,36,1029.410117
29.201736,36,1029.774161
17.781733,21,1029.991966
29.023125,36,1030.367786
30.906672,36,1030.752689
24.582139,28,1031.04013
29.123216,36,1031.424545
28.309428,36,1031.815334
29.144496,36,1032.208072
28.67054,36,1032.579074
29.55698,36,1032.976751
29.404412,36,1033.357841
30.493424,36,1033.801973
30.097273,36,1034.176205
30.61353,36,1034.563856
30.434449,36,1034.940371
25.228373,36,1035.33182
28.837276,35,1035.705155
30.259236,35,1036.092463
29.543301,36,1036.47516
25.561706,36,1036.864565
30.767783,36,1037.240277
29.728431,36,1071.397156
29.461327,35,1071.984011
30.822943,36,1072.528389
30.451547,36,1073.083938
30.287034,36,1073.572982
30.016882,36,1074.094512
30.601116,36,1074.658242
25.478373,36,1075.153204
28.063079,34,1075.562969
29.534141,35,1076.019782
29.720798,35,1076.460063
30.793507,36,1076.951341
30.517783,36,1077.388356
30.934449,36,1077.88874
29.181796,36,1078.329499
29.368634,36,1078.823109
29.851116,36,1079.284451
29.898146,36,1079.729223
28.951563,36,1080.199365
30.128894,36,1080.619115
28.841595,36,1081.037804
30.462227,36,1081.573735
30.628894,36,1082.057683
28.680607,35,1082.506453
30.048979,36,1082.979247
30.406672,36,1083.502928
23.489058,30,1083.871597
29.297484,36,1084.352583
30.572074,36,1084.809257
30.267783,36,1085.353463
30.351116,36,1085.838137
29.739105,35,1086.326374
29.234327,36,1086.798906
30.51394,36,1087.313694
30.819495,36,1087.796546
30.76394,36,1088.28322
30.184449,36,1088.784861
28.50003,36,1089.212685
29.064343,36,1089.664972
31.182396,36,1090.129631
30.351116,36,1090.638832
30.823338,36,1091.085745
28.656006,34,1091.580866
29.206549,36,1092.00725
30.241739,36,1092.529257
30.323338,36,1092.972633
30.434449,36,1093.474581
30.760521,36,1093.97146
29.293301,36,1094.451763
29.400994,36,1094.889037
29.283986,36,1095.353497
30.576756,36,1095.877449
30.132313,36,1096.374433
30.187868,36,1096.865147
29.31766,36,1097.368117
29.74,35,1097.857158
30.740005,36,1098.315152
28.99919,36,1134.725305
30.663189,36,1135.282562
30.335752,36,1135.810275
28.753873,36,1136.258747
30.892673,36,1136.718643
30.589171,36,1137.150854
28.751424,36,1137.582377
29.699288,36,1137.982738
29.173954,36,1138.341662
29.265524,36,1138.738606
30.791717,36,1139.145375
30.878894,36,1139.524492
30.057021,36,1139.912853
28.813817,36,1140.319228
29.487746,36,1140.713041
30.628894,36,1141.13277
30.434449,36,1141.536541
31.101116,36,1141.994788
29.256363,35,1142.391579
29.462227,35,1142.821954
13.070416,16,1143.010819
28.745347,36,1143.447185
23.456281,30,1143.786733
30.020507,35,1144.204416
29.693021,35,1144.618857
29.003873,36,1145.051743
29.360482,36,1145.443447
29.645411,36,1145.865746
30.621632,36,1146.269485
29.934449,36,1146.702393
31.405771,36,1147.141376
25.228822,35,1147.554431
29.378894,35,1147.968368
30.41009,36,1148.399684
29.28604,36,1148.852059
23.794614,30,1149.213706
28.772336,36,1149.628468
30.287034,36,1150.058918
30.493424,36,1150.499907
29.154413,36,1150.894069
29.347172,36,1151.339063
30.274301,36,1151.776893
30.573338,36,1152.193654
30.917032,36,1152.633812
29.465121,36,1153.047814
30.962227,36,1153.494109
29.803231,35,1153.930122
27.378499,33,1154.353249
29.304132,35,1154.795235
30.707544,36,1155.258011
30.684449,36,1155.670265
29.146181,36,1156.134208
29.91009,36,1156.552929
25.837431,36,1156.998373
30.454965,36,1157.48709
29.309428,36,1157.937894
29.622316,36,1158.39171
29.021201,35,1158.854624
29.541608,35,1193.739921
31.229324,36,1194.238293
29.381342,36,1194.712696
28.476095,36,1195.159928
30.154618,36,1195.605527
30.395991,36,1196.052172
29.168091,36,1196.455912
26.932183,33,1196.835268
28.567537,35,1197.271317
31.017783,36,1197.670486
30.891308,36,1198.073144
28.949683,36,1198.4708
31.107634,36,1198.866886
28.214676,35,1199.236015
30.212227,36,1199.616832
25.384359,36,1199.974343
29.298454,36,1200.368142
29.202706,36,1200.764249
29.878893,35,1201.148977
30.186284,35,1201.514041
28.67054,36,1201.913255
28.905176,36,1202.29811
29.40209,35,1202.677058
29.408333,35,1203.038154
28.811162,36,1203.466305
25.700595,36,1203.848735
29.770676,36,1204.246917
29.373216,36,1204.665878
31.171542,36,1205.036836
30.548979,36,1205.464428
31.015729,36,1205.886015
31.288824,36,1206.300521
30.767783,36,1206.735948
29.466403,35,1207.12462
30.793507,36,1207.541245
30.760521,36,1207.929701
29.35401,36,1208.337336
31.407137,36,1208.737103
30.305021,35,1209.136791
29.712173,35,1209.539537
30.54556,36,1209.919121
28.607853,35,1210.313511
29.270676,36,1210.721712
29.515522,36,1211.120376
30.831909,36,1211.537694
30.457645,35,1211.93903
31.017783,36,1212.363318
26.114945,33,1212.746457
25.728373,36,1213.146607
28.92054,36,1213.546273
30.840435,36,1213.959878
30.463961,36,1214.363024
25.75152,36,1214.776577
30.776354,36,1215.227906
30.878894,36,1215.683347
28.581398,35,1216.099373
30.698229,36,1216.52417
29.166697,36,1216.970469
28.864984,36,1252.059865
30.298979,36,1252.588472
28.187343,35,1253.051435
28.948317,36,1253.533695
30.044296,36,1253.990482
30.29287,36,1254.420799
28.766287,36,1254.831479
30.295241,36,1255.26328
29.071079,36,1255.695098
31.100216,36,1256.116601
29.218833,36,1256.540098
30.239685,36,1256.979475
30.906672,36,1257.395083
30.010521,36,1257.829753
29.947234,36,1258.256585
30.184449,36,1258.681019
30.538824,35,1259.093867
28.833889,36,1259.494968
30.712227,36,1259.873135
29.090625,36,1260.284941
30.29556,36,1260.713948
28.57868,36,1261.115718
30.214746,36,1261.539003
30.01394,36,1261.951749
30.220798,36,1262.406413
23.433503,30,1262.766395
29.119373,36,1263.195722
28.392762,36,1263.628072
30.288299,36,1264.051741
29.063817,36,1264.484122
29.576232,36,1264.939978
30.200808,36,1265.359848
30.453701,36,1265.800974
25.86978,36,1266.258663
30.573338,36,1266.710994
28.080118,33,1267.103871
30.437868,36,1267.563809
30.212227,36,1268.020676
28.658595,36,1268.475752
30.16009,36,1268.899926
29.79556,36,1269.362072
28.845438,36,1269.820545
29.482613,36,1270.279576
31.404618,36,1270.732358
31.117474,36,1271.175623
25.148458,36,1271.62092
30.212227,36,1272.046771
30.737952,36,1272.523094
28.893732,36,1272.972589
28.983063,36,1273.425873
28.568,35,1273.868627
28.446264,36,1274.32292
28.954496,36,1274.772332
30.561919,35,1275.240711
30.510146,35,1275.695482
30.61353,36,1276.136337
30.767783,36,1276.588953
30.457645,36,1308.546713
29.039883,36,1308.920536
29.968745,35,1309.279755
28.888079,36,1309.664616
28.900994,36,1309.984733
28.604304,36,1310.367749
31.017783,36,1310.734207
30.101116,36,1311.078056
30.351116,36,1311.423647
30.075072,36,1311.768149
30.486162,36,1312.101729
30.974641,36,1312.478629
28.575787,36,1312.81963
25.591319,36,1313.175183
30.854535,36,1313.538827
31.393938,36,1313.905917
28.706889,36,1314.266853
31.380259,36,1314.623579
29.059428,36,1314.9654
30.767783,36,1315.350249
28.673958,36,1315.70805
30.323338,36,1316.053853
29.173721,35,1316.429012
31.156596,36,1316.828123
31.043507,36,1317.26223
30.08785,36,1317.617858
30.534141,35,1317.972732
25.478373,36,1318.3144
29.779202,36,1318.652018
28.614984,36,1319.041022
29.254843,36,1319.407581
30.307975,36,1319.754668
30.788299,36,1320.167758
30.213061,36,1320.562669
28.792862,34,1320.909275
29.990005,36,1321.278936
29.422035,36,1321.668086
30.930606,36,1322.045676
30.04556,36,1322.419978
24.916081,36,1322.824462
28.474831,36,1323.203152
30.057975,36,1323.572803
28.559428,36,1323.947883
30.401665,36,1324.310974
28.982274,36,1324.678159
30.479324,36,1325.032204
29.465121,36,1325.409373
28.762105,36,1325.768807
28.516287,36,1326.136041
28.836123,36,1326.482252
29.251251,36,1326.868421
30.611477,36,1327.2527
29.270676,36,1327.610271
29.209968,36,1327.970771
31.11353,36,1328.37189
30.434449,36,1328.771471
30.54556,36,1329.189688
29.254843,36,1329.570626
26.450595,36,1329.94842
28.972382,36,1330.312047
25.728373,36,1330.688795
29.39894,36,1331.069929
25.728373,36,1364.410723
30.593479,36,1364.950704
31.04556,36,1365.488517
30.498576,35,1365.968431
30.369579,36,1366.458683
29.062977,36,1366.942064
29.537829,36,1367.393724
29.254843,36,1367.86897
28.788982,35,1368.305811
30.962227,36,1368.787228
31.017783,36,1369.258487
29.140708,36,1369.688217
29.950808,35,1370.136345
30.158506,35,1370.537603
30.572438,36,1370.943184
28.693634,36,1371.373631
28.10401,35,1371.796482
29.432954,36,1372.24351
28.87495,36,1372.664802
30.406638,36,1373.122427
30.708384,36,1373.589229
30.656672,36,1374.046422
30.54556,36,1374.514736
30.29556,36,1375.000992
29.473647,36,1375.461506
30.64941,36,1375.943475
30.965646,36,1376.459217
30.16009,36,1376.979279
29.624483,35,1377.459235
25.091987,35,1377.941681
30.946864,36,1378.424191
30.621632,36,1378.891714
30.566076,36,1379.342307
31.156672,36,1379.795352
28.781651,36,1380.264414
29.258262,36,1380.71436
31.391308,36,1381.185754
31.173769,36,1381.649291
29.004843,36,1382.14476
24.808958,35,1382.613714
30.684449,36,1383.049186
30.406672,36,1383.447074
30.776354,36,1383.897258
30.604535,36,1384.368721
29.18219,36,1384.796316
29.047484,36,1385.245129
30.498576,35,1385.663433
28.77097,36,1386.109869
30.296037,36,1386.581822
30.288299,36,1387.03298
29.962227,35,1387.487233
29.934449,36,1387.972822
30.318655,36,1388.414968
30.212227,36,1388.907344
30.517783,36,1389.35271
28.797484,36,1389.760562
30.89941,36,1390.180342
30.462227,36,1427.465203
31.325857,36,1428.013877
30.984109,36,1428.559352
29.62731,35,1429.054127
29.095778,36,1429.541889
31.372157,36,1430.037437
30.850796,36,1430.50252
28.516287,36,1430.953845
30.687868,36,1431.38591
28.281651,36,1431.812499
30.445963,36,1432.213874
29.631163,35,1432.649617
30.954065,36,1433.070501
30.673769,36,1433.512436
28.794065,36,1433.983072
31.324704,36,1434.439365
29.052297,36,1434.871304
30.128894,36,1435.319207
31.019148,36,1435.751159
30.628894,36,1436.219517
30.14941,36,1436.655316
29.119373,36,1437.077279
31.512199,36,1437.547355
30.104535,36,1438.026563
29.9569,35,1438.419444
29.351116,35,1438.851198
28.866718,36,1439.303486
30.601116,36,1439.740421
29.265524,36,1440.181528
30.130628,36,1440.608355
30.490005,36,1441.083269
31.149035,36,1441.549336
30.644727,36,1441.987815
30.76394,36,1442.446023
29.020676,36,1442.893686
31.24137,36,1443.320981
30.729324,36,1443.74821
30.925134,36,1444.159863
29.427058,36,1444.568058
30.322074,36,1445.003867
30.632313,36,1445.406023
31.187868,36,1445.811003
30.002419,36,1446.232341
25.897246,36,1446.625889
30.767783,36,1447.029855
30.298979,36,1447.41807
30.937868,36,1447.855011
30.241739,35,1448.243389
30.434449,36,1448.651317
28.337206,36,1449.064992
30.207544,36,1449.457277
30.919086,36,1449.857224
29.333624,35,1450.237603
29.533146,36,1450.623563
29.663408,36,1451.039403
29.706549,36,1451.448137
30.429766,36,1451.896873
28.706889,36,1486.281927
30.908506,36,1486.719596
23.36412,30,1487.086491
28.678452,35,1487.428105
31.212227,36,1487.811763
29.123216,36,1488.199481
30.271201,36,1488.556345
28.984327,36,1488.92304
29.686284,35,1489.253533
28.67054,36,1489.615201
30.932396,36,1489.994802
25.87068,36,1490.376376
28.753872,36,1490.742932
30.5131,36,1491.135333
30.436284,35,1491.511467
29.304132,35,1491.866278
28.611797,35,1492.217875
29.480484,36,1492.563859
23.808564,31,1492.893902
29.304745,36,1493.250938
28.67054,36,1493.623351
30.62684,36,1494.015378
30.259257,36,1494.395111
30.84438,36,1494.791184
30.232743,36,1495.19242
29.695869,36,1495.554348
30.434449,36,1495.958696
31.24184,36,1496.343476
21.343948,28,1496.635436
29.42061,36,1497.045633
29.227065,36,1497.408122
30.368109,36,1497.798581
28.877398,36,1498.17808
30.37684,36,1498.556695
28.586301,34,1498.923841
29.74184,35,1499.314939
26.306887,36,1499.67698
29.951968,36,1500.048661
29.81766,36,1500.428304
31.158037,36,1500.820396
29.364984,36,1501.205547
30.521201,36,1501.616725
29.389049,36,1502.01721
29.659565,36,1502.396717
29.532621,36,1502.749784
29.35401,36,1503.146441
30.982743,36,1503.529549
25.385598,35,1503.914772
29.225801,36,1504.297066
29.42151,36,1504.656923
30.601116,36,1505.067073
31.173769,36,1505.459385
30.231374,36,1505.819301
25.95058,36,1506.199467
28.828021,36,1506.584672
30.530197,36,1506.983443
29.282621,36,1507.381431
30.929766,36,1507.809238
30.894727,36,1543.742718
31.203701,36,1544.287192
31.292607,36,1544.81542
28.179111,35,1545.313126
29.878894,36,1545.775423
29.35401,36,1546.225418
30.954965,36,1546.714446
30.59438,36,1547.126855
29.119373,36,1547.557836
29.625051,36,1548.010927
30.156672,36,1548.486555
25.450595,36,1548.918279
29.668091,36,1549.377435
29.088176,36,1549.798268
30.573338,36,1550.25356
25.60387,34,1550.661258
31.37594,36,1551.118084
30.380628,36,1551.587308
29.35401,36,1552.021413
31.204965,36,1552.465142
30.637465,36,1552.893014
28.877398,36,1553.358549
29.048454,36,1553.795986
30.628894,36,1554.2463
28.252968,34,1554.632674
25.506151,36,1555.103987
24.957113,36,1555.517144
31.128894,36,1556.003454
31.348162,36,1556.477991
30.948229,36,1556.990308
30.54466,36,1557.48772
30.243424,36,1558.040585
30.434449,36,1558.489112
30.372157,36,1558.990429
28.948317,36,1559.485079
30.990005,36,1559.984396
30.502419,36,1560.469466
28.053567,34,1560.899596
30.767783,36,1561.365204
29.441186,36,1561.807536
29.742898,36,1562.236515
30.354535,36,1562.639251
31.37684,36,1563.057464
29.484666,36,1563.506891
28.835942,36,1563.92467
28.349621,36,1564.339602
28.849621,36,1564.787775
30.769516,36,1565.256331
31.264829,36,1565.698324
30.151989,36,1566.153864
29.163408,36,1566.610659
30.628894,36,1567.110313
29.86469,36,1567.578651
29.878894,36,1568.052669
31.101116,36,1568.483912
30.656672,36,1568.909331
30.165243,35,1569.335602
28.606458,36,1600.696528
30.709273,36,1601.144704
28.992898,36,1601.505798
29.012105,36,1601.847341
30.316602,36,1602.212919
30.032621,36,1602.565698
29.854535,36,1602.915847
29.990005,36,1603.246814
30.601116,36,1603.598812
25.339484,36,1603.923183
30.374211,36,1604.204361
29.305716,36,1604.521823
24.058564,31,1604.807373
30.483269,36,1605.107207
31.37594,36,1605.419496
28.242898,35,1605.73348
30.919086,36,1606.071446
28.956889,36,1606.549856
31.37594,36,1606.87217
29.341595,36,1607.216278
28.965121,36,1607.525244
28.897151,36,1607.857225
28.460732,36,1608.1753
28.865954,36,1608.490185
25.415555,36,1608.836209
28.571843,36,1609.206639
30.587118,36,1609.569104
28.650994,35,1609.911299
29.265524,36,1610.238485
30.161434,36,1610.583175
28.559428,36,1610.917242
28.550902,36,1611.231209
30.346433,36,1611.568152
30.156672,36,1611.923895
30.378894,36,1612.283102
29.198317,36,1612.602453
28.873216,36,1612.933506
29.039774,36,1613.24775
30.823338,36,1613.596235
29.762105,36,1613.927474
31.323338,36,1614.285939
29.590537,35,1614.63657
30.825072,36,1614.978558
31.431496,36,1615.318774
29.314707,36,1615.656321
29.712227,36,1615.972774
29.623216,36,1616.347298
25.865208,36,1616.659634
28.726095,36,1617.005583
29.055716,36,1617.353492
30.526354,36,1617.686323
29.083363,36,1618.038006
30.922505,36,1618.356961
30.011046,36,1618.70818
30.514829,36,1619.00806
30.462227,36,1619.372523
28.809428,36,1619.710243
30.54556,36,1620.063419
28.340625,36,1620.404108
26.442456,33,1620.710547
30.498576,36,1621.055601
25.339483,36,1621.399081
30.321285,36,1650.605675
31.405771,36,1651.038834
30.990005,36,1651.4315
31.101116,36,1651.864123
28.682954,36,1652.264044
29.990005,36,1652.649278
30.156672,36,1653.059033
30.156672,36,1653.453135
30.073338,36,1653.867913
28.131787,35,1654.239078
30.073338,36,1654.645786
31.431496,36,1655.001891
29.146311,36,1655.396648
30.240005,36,1655.821215
29.470798,35,1656.213783
29.429766,35,1656.587997
28.46415,36,1656.982187
30.649935,36,1657.367832
30.823338,36,1657.75539
29.874211,36,1658.131847
30.05414,36,1658.53916
30.297294,36,1658.957699
30.062658,36,1659.362032
29.69513,36,1659.750812
28.821079,36,1660.141014
28.932954,36,1660.51106
27.970329,35,1660.867879
28.710732,36,1661.223144
29.340755,36,1661.608723
29.79556,36,1661.990298
30.562658,36,1662.397145
29.950282,36,1662.822467
29.456549,36,1663.237823
30.882313,36,1663.660514
30.101116,36,1664.063944
30.511046,36,1664.479142
30.505838,36,1664.911623
30.323338,35,1665.330346
29.033146,36,1665.725101
29.373216,36,1666.106678
29.06766,36,1666.481292
30.767783,36,1666.888541
30.476007,36,1667.312407
28.559428,36,1667.714861
30.609687,36,1668.136707
29.099621,36,1668.547435
28.760146,34,1668.972614
29.81766,36,1669.381896
29.712227,36,1669.814683
29.590755,36,1670.218319
30.788824,36,1670.638561
29.338702,36,1671.051307
30.04556,36,1671.458976
29.279202,36,1671.853591
29.767117,35,1672.25877
25.256151,36,1672.66714
22.990103,30,1673.040369
29.43219,36,1710.076445
30.427713,36,1710.614022
24.742334,31,1711.06366
24.783928,36,1711.546519
28.503873,36,1712.041644
28.943634,36,1712.50899
30.073338,36,1712.965317
30.540877,36,1713.421593
28.585942,36,1713.853783
22.634282,32,1714.249981
30.823338,36,1714.717532
30.628894,36,1715.208388
28.931941,35,1715.654628
30.267783,36,1716.099773
30.173769,36,1716.566488
29.85817,35,1716.994069
29.33144,35,1717.427851
30.01394,36,1717.888099
30.462227,36,1718.327386
29.371163,36,1718.765542
29.706549,36,1719.223356
23.295659,30,1719.599108
29.444605,36,1720.059437
30.117474,36,1720.529783
30.030197,36,1720.95011
31.265729,36,1721.415689
30.628894,36,1721.873021
30.555021,36,1722.339031
30.959273,36,1722.767946
30.702912,36,1723.228876
30.490005,36,1723.688846
23.823437,30,1724.070879
31.212227,36,1724.552344
30.87331,36,1725.024216
29.79556,36,1725.490065
28.977591,36,1725.930955
31.264829,36,1726.407967
30.351116,36,1726.889037
30.260521,36,1727.317509
30.628894,36,1727.775812
29.277938,36,1728.230148
30.287034,36,1728.667059
30.906672,36,1729.140439
30.558522,36,1729.575773
29.31766,36,1730.029602
29.071843,36,1730.45048
30.372157,36,1730.916049
30.114896,35,1731.343251
30.212227,36,1731.812062
30.156672,36,1732.27615
30.267783,36,1732.690969
27.162014,35,1733.138417
30.656672,36,1733.605761
27.382313,33,1734.012262
30.587118,36,1734.451539
28.642762,36,1734.911314
30.212227,36,1735.39041
30.331909,36,1735.824515
30.267783,36,1773.139542
30.47806,36,1773.669037
30.906672,36,1774.162832
28.924929,36,1774.670179
30.732743,36,1775.16964
30.311393,36,1775.672554
27.788299,33,1776.115837
29.393732,36,1776.57212
31.458384,36,1777.035173
29.426718,36,1777.466647
31.184449,36,1777.878589
30.260521,36,1778.309916
30.878894,36,1778.749439
29.583493,36,1779.18674
30.677713,36,1779.638425
31.54556,36,1780.110255
30.298979,36,1780.569072
29.131787,36,1781.008213
29.650994,36,1781.415556
30.901989,36,1781.849597
30.395252,36,1782.322405
30.236161,36,1782.770108
30.252419,36,1783.138957
29.126635,36,1783.578369
30.392673,36,1784.006589
28.471412,36,1784.443516
29.027938,36,1784.875694
30.457544,36,1785.334272
28.575261,36,1785.794268
29.437343,36,1786.230087
23.21128,30,1786.601308
29.222382,36,1787.040875
30.516518,36,1787.522526
29.087206,36,1787.975391
28.6355,36,1788.444027
29.456549,36,1788.874708
30.235322,36,1789.33413
24.839484,36,1789.799937
30.184449,36,1790.248267
30.240005,36,1790.691264
24.950595,36,1791.151049
30.402829,36,1791.626185
28.956549,36,1792.065974
30.319495,36,1792.521959
30.656672,36,1792.987026
28.400712,35,1793.406737
29.818655,36,1793.874676
30.79556,36,1794.332944
30.427188,36,1794.792686
25.18865,36,1795.2267
30.601116,36,1795.700565
25.120677,36,1796.144291
30.712227,36,1796.618975
30.323338,36,1797.11851
29.612536,36,1797.571444
30.489896,36,1798.039471
25.377947,32,1798.444144
30.215646,36,1830.377957
30.676813,36,1830.812612
29.409565,36,1831.166176
30.311393,36,1831.519196
30.462227,36,1831.865987
23.530787,31,1832.165811
31.104535,36,1832.53198
29.357722,36,1832.93876
31.177188,36,1833.344017
29.628894,35,1833.718518
29.742898,36,1834.076585
31.240005,36,1834.448233
30.351116,36,1834.8205
30.283616,36,1835.164025
28.687637,36,1835.543648
30.212227,36,1835.895151
29.548454,36,1836.223155
25.403685,35,1836.555426
30.589697,36,1836.947408
30.693021,36,1837.318509
29.532621,36,1837.676653
30.240005,36,1838.064804
25.339484,36,1838.419579
30.425923,36,1838.763577
28.794065,36,1839.127733
31.128894,36,1839.507017
29.13563,36,1839.867588
29.473647,36,1840.227205
24.308564,31,1840.535854
30.54556,36,1840.911422
30.990005,36,1841.283497
30.323338,36,1841.669413
25.061706,36,1842.057499
29.539883,36,1842.406575
30.28488,36,1842.787361
28.881787,36,1843.155003
30.906389,35,1843.50351
30.267783,36,1843.882077
29.400994,36,1844.224234
29.191186,36,1844.589994
30.642673,36,1844.965265
28.699288,36,1845.319807
29.565607,36,1845.684732
31.937868,36,1846.041328
30.331909,36,1846.402516
30.267783,36,1846.786353
31.351116,36,1847.159152
31.406672,36,1847.564635
31.128894,36,1847.954873
30.543507,36,1848.353829
30.427188,36,1848.743983
30.462227,36,1849.149813
30.29556,36,1849.529438
31.204965,36,1849.909552
30.655407,36,1850.309444
29.334758,36,1850.688094
29.206549,36,1851.066427
31.354535,36,1883.671936
28.477065,35,1884.185377
29.003873,36,1884.701639
30.882313,36,1885.226522
30.590435,36,1885.699757
30.406672,36,1886.155111
30.915243,36,1886.645711
30.651989,36,1887.135071
29.576232,36,1887.618954
